,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,STATE,LOCATION,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Overall Vulnerability
19482,2021-06-30,23003,26,Aroostook County,ME,51.6,34623,34621.0,58.5,33304,60.8,13335,79.8,96.2,36595.0,54.6,36590.0,61.8,35060.0,64.0,13573.0,81.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19483,2021-06-29,23003,26,Aroostook County,ME,51.6,34577,34575.0,58.4,33262,60.7,13330,79.7,96.2,36562.0,54.5,36557.0,61.8,35033.0,63.9,13571.0,81.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19484,2021-06-28,23003,26,Aroostook County,ME,51.3,34408,34406.0,58.2,33126,60.4,13319,79.7,96.2,36460.0,54.4,36455.0,61.6,34943.0,63.8,13567.0,81.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19485,2021-06-27,23003,26,Aroostook County,ME,51.3,34401,34399.0,58.1,33119,60.4,13316,79.7,96.2,36458.0,54.4,36453.0,61.6,34941.0,63.8,13567.0,81.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19486,2021-06-26,23003,25,Aroostook County,ME,51.3,34392,34390.0,58.1,33110,60.4,13315,79.6,96.2,36456.0,54.4,36451.0,61.6,34939.0,63.7,13567.0,81.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19487,2021-06-25,23003,25,Aroostook County,ME,51.2,34364,34362.0,58.1,33082,60.4,13315,79.6,96.2,36423.0,54.3,36418.0,61.6,34911.0,63.7,13564.0,81.1,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19488,2021-06-24,23003,25,Aroostook County,ME,51.1,34288,34286.0,58.0,33019,60.2,13306,79.6,96.2,36383.0,54.3,36378.0,61.5,34880.0,63.6,13557.0,81.1,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19489,2021-06-23,23003,25,Aroostook County,ME,51.0,34207,34205.0,57.8,32942,60.1,13294,79.5,96.2,36344.0,54.2,36339.0,61.4,34844.0,63.6,13548.0,81.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19490,2021-06-22,23003,25,Aroostook County,ME,50.9,34149,34147.0,57.7,32891,60.0,13290,79.5,96.2,36319.0,54.2,36314.0,61.4,34824.0,63.5,13547.0,81.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19491,2021-06-21,23003,25,Aroostook County,ME,50.6,33898,33896.0,57.3,32676,59.6,13255,79.3,96.2,36178.0,54.0,36173.0,61.1,34713.0,63.3,13533.0,81.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19492,2021-06-20,23003,25,Aroostook County,ME,50.5,33894,33892.0,57.3,32672,59.6,13255,79.3,96.2,36177.0,54.0,36172.0,61.1,34712.0,63.3,13533.0,81.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19493,2021-06-19,23003,24,Aroostook County,ME,50.5,33893,33891.0,57.3,32671,59.6,13254,79.3,96.2,36172.0,53.9,36167.0,61.1,34707.0,63.3,13533.0,81.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19494,2021-06-18,23003,24,Aroostook County,ME,50.3,33727,33725.0,57.0,32516,59.3,13245,79.2,96.2,36088.0,53.8,36083.0,61.0,34629.0,63.2,13525.0,80.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19495,2021-06-17,23003,24,Aroostook County,ME,50.1,33610,33608.0,56.8,32423,59.2,13236,79.2,96.2,36021.0,53.7,36016.0,60.9,34574.0,63.1,13515.0,80.8,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19496,2021-06-16,23003,24,Aroostook County,ME,49.6,33282,33280.0,56.3,32289,58.9,13219,79.1,96.2,35949.0,53.6,35944.0,60.8,34509.0,63.0,13505.0,80.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19497,2021-06-15,23003,24,Aroostook County,ME,49.6,33277,33275.0,56.2,32284,58.9,13219,79.1,96.2,35946.0,53.6,35941.0,60.8,34506.0,63.0,13505.0,80.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19498,2021-06-14,23003,24,Aroostook County,ME,49.2,33024,33022.0,55.8,32129,58.6,13199,79.0,96.1,35829.0,53.4,35824.0,60.6,34405.0,62.8,13486.0,80.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19499,2021-06-13,23003,24,Aroostook County,ME,49.2,33014,33012.0,55.8,32127,58.6,13199,79.0,96.1,35821.0,53.4,35816.0,60.5,34400.0,62.8,13486.0,80.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19500,2021-06-12,23003,23,Aroostook County,ME,48.9,32777,32775.0,55.4,32018,58.4,13187,78.9,96.1,35729.0,53.3,35724.0,60.4,34314.0,62.6,13478.0,80.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19501,2021-06-11,23003,23,Aroostook County,ME,48.5,32516,32514.0,55.0,31898,58.2,13166,78.8,96.1,35638.0,53.1,35633.0,60.2,34256.0,62.5,13475.0,80.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19502,2021-06-10,23003,23,Aroostook County,ME,48.5,32516,32514.0,55.0,31898,58.2,13166,78.8,96.1,35638.0,53.1,35633.0,60.2,34256.0,62.5,13475.0,80.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19503,2021-06-09,23003,23,Aroostook County,ME,48.3,32360,32358.0,54.7,31813,58.0,13148,78.7,96.1,35564.0,53.0,35559.0,60.1,34186.0,62.4,13463.0,80.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19504,2021-06-08,23003,23,Aroostook County,ME,48.1,32255,32253.0,54.5,31781,58.0,13141,78.6,96.1,35525.0,53.0,35520.0,60.0,34163.0,62.3,13459.0,80.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19505,2021-06-07,23003,23,Aroostook County,ME,47.7,32008,32006.0,54.1,31572,57.6,13120,78.5,96.1,35284.0,52.6,35279.0,59.6,33971.0,62.0,13431.0,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19506,2021-06-06,23003,23,Aroostook County,ME,47.7,32000,31998.0,54.1,31564,57.6,13117,78.5,96.1,35279.0,52.6,35274.0,59.6,33966.0,62.0,13430.0,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19507,2021-06-05,23003,22,Aroostook County,ME,47.7,32000,31998.0,54.1,31564,57.6,13117,78.5,96.1,35279.0,52.6,35274.0,59.6,33966.0,62.0,13430.0,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19508,2021-06-04,23003,22,Aroostook County,ME,47.5,31849,31847.0,53.8,31477,57.4,13109,78.4,96.1,35209.0,52.5,35204.0,59.5,33897.0,61.8,13422.0,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19509,2021-06-03,23003,22,Aroostook County,ME,47.4,31788,31786.0,53.7,31416,57.3,13092,78.3,96.0,35107.0,52.4,35102.0,59.3,33809.0,61.7,13409.0,80.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19510,2021-06-02,23003,22,Aroostook County,ME,47.3,31733,31731.0,53.6,31361,57.2,13088,78.3,96.1,35078.0,52.3,35073.0,59.3,33781.0,61.6,13408.0,80.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19511,2021-06-01,23003,22,Aroostook County,ME,47.1,31579,31577.0,53.4,31209,56.9,13073,78.2,96.0,34859.0,52.0,34854.0,58.9,33602.0,61.3,13390.0,80.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19512,2021-05-31,23003,22,Aroostook County,ME,47.1,31579,31577.0,53.4,31209,56.9,13073,78.2,96.0,34856.0,52.0,34851.0,58.9,33599.0,61.3,13389.0,80.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19513,2021-05-30,23003,22,Aroostook County,ME,47.1,31579,31577.0,53.4,31209,56.9,13073,78.2,96.0,34848.0,52.0,34843.0,58.9,33591.0,61.3,13386.0,80.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19514,2021-05-29,23003,21,Aroostook County,ME,47.1,31578,31576.0,53.4,31208,56.9,13073,78.2,96.0,34841.0,52.0,34836.0,58.9,33584.0,61.3,13386.0,80.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19515,2021-05-28,23003,21,Aroostook County,ME,46.6,31275,31273.0,52.9,30935,56.4,13040,78.0,96.0,34742.0,51.8,34737.0,58.7,33492.0,61.1,13372.0,80.0,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19516,2021-05-27,23003,21,Aroostook County,ME,46.4,31133,31131.0,52.6,30801,56.2,13026,77.9,96.0,34592.0,51.6,34587.0,58.5,33363.0,60.9,13359.0,79.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19517,2021-05-26,23003,21,Aroostook County,ME,46.3,31044,31042.0,52.5,30713,56.0,13014,77.8,96.0,34487.0,51.4,34482.0,58.3,33276.0,60.7,13344.0,79.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19518,2021-05-25,23003,21,Aroostook County,ME,46.2,30975,30973.0,52.4,30644,55.9,13008,77.8,96.0,34327.0,51.2,34322.0,58.0,33231.0,60.6,13338.0,79.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19519,2021-05-24,23003,21,Aroostook County,ME,45.7,30667,30665.0,51.8,30342,55.4,12986,77.7,95.9,34043.0,50.8,34038.0,57.5,33017.0,60.2,13316.0,79.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19520,2021-05-23,23003,21,Aroostook County,ME,45.7,30667,30665.0,51.8,30342,55.4,12986,77.7,96.0,34043.0,50.8,34038.0,57.5,33017.0,60.2,13316.0,79.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19521,2021-05-22,23003,20,Aroostook County,ME,45.7,30666,30664.0,51.8,30341,55.4,12986,77.7,96.0,34028.0,50.7,34023.0,57.5,33012.0,60.2,13314.0,79.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19522,2021-05-21,23003,20,Aroostook County,ME,45.5,30537,30535.0,51.6,30225,55.1,12981,77.7,95.9,33610.0,50.1,33605.0,56.8,32837.0,59.9,13306.0,79.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19523,2021-05-20,23003,20,Aroostook County,ME,45.4,30437,30435.0,51.4,30143,55.0,12968,77.6,95.9,33338.0,49.7,33333.0,56.3,32694.0,59.7,13288.0,79.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19524,2021-05-19,23003,20,Aroostook County,ME,45.3,30358,30356.0,51.3,30065,54.9,12957,77.5,95.9,33205.0,49.5,33200.0,56.1,32611.0,59.5,13271.0,79.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19525,2021-05-18,23003,20,Aroostook County,ME,45.2,30322,30320.0,51.2,30031,54.8,12953,77.5,95.9,33057.0,49.3,33052.0,55.9,32554.0,59.4,13267.0,79.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19526,2021-05-17,23003,20,Aroostook County,ME,44.5,29860,29858.0,50.5,29598,54.0,12908,77.2,95.8,32832.0,49.0,32827.0,55.5,32368.0,59.1,13237.0,79.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19527,2021-05-16,23003,20,Aroostook County,ME,44.5,29854,29852.0,50.5,29592,54.0,12908,77.2,95.8,32818.0,48.9,32813.0,55.5,32354.0,59.0,13236.0,79.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19528,2021-05-15,23003,19,Aroostook County,ME,44.5,29851,29849.0,50.5,29589,54.0,12907,77.2,95.9,32811.0,48.9,32806.0,55.5,32347.0,59.0,13234.0,79.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19529,2021-05-14,23003,19,Aroostook County,ME,44.4,29764,29762.0,50.3,29504,53.8,12896,77.1,95.8,32694.0,48.8,32689.0,55.3,32294.0,58.9,13223.0,79.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19530,2021-05-13,23003,19,Aroostook County,ME,44.2,29627,29625.0,50.1,29369,53.6,12878,77.0,95.8,32642.0,48.7,32637.0,55.2,32243.0,58.8,13214.0,79.0,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19531,2021-05-12,23003,19,Aroostook County,ME,44.0,29525,29523.0,49.9,29272,53.4,12858,76.9,95.7,32534.0,48.5,32529.0,55.0,32138.0,58.6,13187.0,78.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19532,2021-05-11,23003,19,Aroostook County,ME,43.9,29464,29462.0,49.8,29215,53.3,12857,76.9,95.7,32509.0,48.5,32504.0,54.9,32113.0,58.6,13186.0,78.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19533,2021-05-10,23003,19,Aroostook County,ME,43.0,28818,28816.0,48.7,28607,52.2,12826,76.7,95.6,32283.0,48.1,32278.0,54.6,31893.0,58.2,13158.0,78.7,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19534,2021-05-09,23003,19,Aroostook County,ME,43.0,28809,28807.0,48.7,28598,52.2,12825,76.7,95.6,32262.0,48.1,32257.0,54.5,31872.0,58.2,13156.0,78.7,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19535,2021-05-08,23003,18,Aroostook County,ME,43.0,28809,28807.0,48.7,28598,52.2,12825,76.7,95.6,32262.0,48.1,32257.0,54.5,31872.0,58.2,13156.0,78.7,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19536,2021-05-07,23003,18,Aroostook County,ME,42.7,28625,28623.0,48.4,28414,51.8,12804,76.6,95.6,31968.0,47.7,31963.0,54.0,31609.0,57.7,13116.0,78.5,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19537,2021-05-06,23003,18,Aroostook County,ME,42.0,28134,28132.0,47.6,27979,51.0,12767,76.4,95.5,31849.0,47.5,31844.0,53.8,31511.0,57.5,13102.0,78.4,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19538,2021-05-05,23003,18,Aroostook County,ME,41.8,28027,28025.0,47.4,27873,50.9,12757,76.3,95.5,31728.0,47.3,31723.0,53.6,31391.0,57.3,13086.0,78.3,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19539,2021-05-04,23003,18,Aroostook County,ME,41.7,27960,27958.0,47.3,27806,50.7,12748,76.3,95.5,31661.0,47.2,31656.0,53.5,31325.0,57.2,13077.0,78.2,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19540,2021-05-03,23003,18,Aroostook County,ME,40.1,26902,26900.0,45.5,26840,49.0,12678,75.8,95.4,31512.0,47.0,31507.0,53.3,31179.0,56.9,13055.0,78.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19541,2021-05-02,23003,18,Aroostook County,ME,40.1,26902,26900.0,45.5,26840,49.0,12678,75.8,95.4,31512.0,47.0,31507.0,53.3,31179.0,56.9,13055.0,78.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19542,2021-05-01,23003,17,Aroostook County,ME,40.1,26902,26900.0,45.5,26840,49.0,12678,75.8,95.5,31509.0,47.0,31504.0,53.3,31176.0,56.9,13053.0,78.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19543,2021-04-30,23003,17,Aroostook County,ME,39.6,26539,26537.0,44.9,26477,48.3,12608,75.4,95.4,31375.0,46.8,31370.0,53.0,31058.0,56.7,13041.0,78.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19544,2021-04-29,23003,17,Aroostook County,ME,39.2,26277,26275.0,44.4,26215,47.8,12562,75.1,95.4,31205.0,46.5,31200.0,52.7,30892.0,56.4,13022.0,77.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19545,2021-04-28,23003,17,Aroostook County,ME,38.4,25743,25741.0,43.5,25687,46.9,12536,75.0,95.4,31143.0,46.4,31138.0,52.6,30830.0,56.2,13018.0,77.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19546,2021-04-27,23003,17,Aroostook County,ME,38.3,25652,25650.0,43.4,25596,46.7,12525,74.9,95.5,31075.0,46.3,31070.0,52.5,30764.0,56.1,13010.0,77.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19547,2021-04-26,23003,17,Aroostook County,ME,36.9,24740,24738.0,41.8,24684,45.0,12428,74.3,95.4,30591.0,45.6,30586.0,51.7,30311.0,55.3,12973.0,77.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
19548,2021-04-25,23003,17,Aroostook County,ME,36.9,24740,24738.0,41.8,24684,45.0,12428,74.3,95.5,30588.0,45.6,30583.0,51.7,30308.0,55.3,12973.0,77.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,MAINE,"Aroostook County, Maine",0.5825,0.6189,0.2989,0.7542,0.5946
